employer_id,employer_name,industry,sub_industry,company_size_band,hq_city,hq_state,hq_country,website_url,linkedin_url,is_faang_company,is_non_profit,slu_partnership_type,slu_partnership_level,slu_partnership_status,slu_partnership_start_date,primary_contact_name,primary_contact_title,primary_contact_email,primary_contact_phone
758a70c0-afc6-4802-b3b4-2ae8cc29b2f5,Employer 0298,Finance,Banking,Medium,St. Louis,MO,USA,https://www.example298.com,https://www.linkedin.com/company/example-298,0,0,Academic,Gold,Prospect,2023-11-16,Justin Cole,Recruiter,contact298@example.com,+18809448342
75f30fd1-5795-414c-8465-2aa066cde572,Employer 0299,Healthcare,Provider,Enterprise,San Jose,CA,USA,https://www.example299.com,https://www.linkedin.com/company/example-299,0,0,Hiring,Silver,Inactive,2024-07-04,Michelle Douglas,Recruiter,contact299@example.com,+14803405592
f18a9a54-b5e1-4af1-8a25-7579a311c24a,Employer 0300,Manufacturing,Industrial,Medium,Austin,TX,USA,https://www.example300.com,https://www.linkedin.com/company/example-300,0,0,Hiring,Bronze,Prospect,2024-12-13,Mr. Dennis Savage,Recruiter,contact300@example.com,+13379334298
4b2b95ee-4811-4b73-b384-f8482260f2d2,Employer 0301,Technology,Cloud/Software,Enterprise,Austin,TX,USA,https://www.example301.com,https://www.linkedin.com/company/example-301,0,0,Academic,Bronze,Active,2023-09-08,Nathan Avila,Recruiter,contact301@example.com,+12625341659
25c01c91-72f3-4b34-8fa4-8b93a6168e17,Employer 0302,Government,Public Sector,Enterprise,Chicago,IL,USA,https://www.example302.com,https://www.linkedin.com/company/example-302,0,0,Mentorship,Gold,Prospect,2025-06-02,Eric Church,Recruiter,contact302@example.com,+12288904531
36af8a2c-ecb5-457b-a699-43c95864a59c,Employer 0303,Healthcare,Provider,Small,San Jose,CA,USA,https://www.example303.com,https://www.linkedin.com/company/example-303,0,1,Sponsorship,Silver,Prospect,2024-04-29,Sean Fisher,Recruiter,contact303@example.com,+18532356795
63c08b38-ac29-4842-bd32-5852705ef7b9,Employer 0304,Healthcare,Provider,Enterprise,San Jose,CA,USA,https://www.example304.com,https://www.linkedin.com/company/example-304,0,0,Donor,Bronze,Active,2025-02-19,Lisa Cisneros,Recruiter,contact304@example.com,+15849494875
4b0394da-7eb9-4c8f-9461-1587a99dd03e,Employer 0305,Finance,Banking,Enterprise,St. Louis,MO,USA,https://www.example305.com,https://www.linkedin.com/company/example-305,0,0,Donor,Silver,Prospect,2023-10-24,Lindsey Hubbard,Recruiter,contact305@example.com,+15808494585
5a0f9726-7f1e-417d-a864-29e7b15d6449,Employer 0306,Technology,Cloud/Software,Medium,San Jose,CA,USA,https://www.example306.com,https://www.linkedin.com/company/example-306,0,0,Donor,Gold,Prospect,2023-12-12,Kirk Gonzalez,Recruiter,contact306@example.com,+17346501131
d0e543ff-c1e8-4465-9389-b1dd52bf9c76,Employer 0307,Finance,Banking,Medium,Hyderabad,,India,https://www.example307.com,https://www.linkedin.com/company/example-307,0,1,Sponsorship,Silver,Active,2023-12-19,Rebecca Green,Recruiter,contact307@example.com,+17202476194
b6e0fb07-59aa-49d7-8c4f-42aa37844158,Employer 0308,Finance,Banking,Large,Austin,TX,USA,https://www.example308.com,https://www.linkedin.com/company/example-308,0,0,Academic,Silver,Inactive,2024-08-20,Joshua Singleton,Recruiter,contact308@example.com,+19558688773
534ad255-c48f-4dd0-8075-a5005180c2de,Employer 0309,Retail,E-commerce,Enterprise,New York,NY,USA,https://www.example309.com,https://www.linkedin.com/company/example-309,0,0,Hiring,Bronze,Active,2024-03-08,Paul Williams,Recruiter,contact309@example.com,+18664931742
32e704ab-87be-4416-9827-9afd497146ae,Employer 0310,Education,University,Large,San Jose,CA,USA,https://www.example310.com,https://www.linkedin.com/company/example-310,0,0,Donor,Bronze,Inactive,2023-10-30,Anthony Walker,Recruiter,contact310@example.com,+14339189737
19ae2ed7-f7a0-443a-a372-8ad7a60004fc,Employer 0311,Manufacturing,Industrial,Medium,Seattle,WA,USA,https://www.example311.com,https://www.linkedin.com/company/example-311,0,0,Donor,Silver,Prospect,2024-11-23,Jason Ellis,Recruiter,contact311@example.com,+12578722499
877625b7-d3c2-48fe-bdcc-6194aa0f4065,Employer 0312,Retail,E-commerce,Large,Chicago,IL,USA,https://www.example312.com,https://www.linkedin.com/company/example-312,0,0,Donor,Bronze,Active,2024-10-03,Mr. Tim Smith,Recruiter,contact312@example.com,+19399218617
bcc45d3f-24f2-4b8a-8afe-95feb596df8d,Employer 0313,Manufacturing,Industrial,Medium,Dallas,TX,USA,https://www.example313.com,https://www.linkedin.com/company/example-313,0,1,Academic,Gold,Prospect,2025-07-07,Mark Ingram,Recruiter,contact313@example.com,+19284285902
1928150c-3866-4e6c-9f44-8bf784614f91,Employer 0314,Technology,Cloud/Software,Medium,Dallas,TX,USA,https://www.example314.com,https://www.linkedin.com/company/example-314,0,0,Donor,Silver,Prospect,2023-10-03,Barbara Vasquez,Recruiter,contact314@example.com,+19849952902
12733e2d-e4fb-4f24-8f68-2e0d25469ea7,Employer 0315,Consulting,IT Services,Large,San Jose,CA,USA,https://www.example315.com,https://www.linkedin.com/company/example-315,0,0,Donor,Bronze,Inactive,2025-06-02,Donald Nguyen,Recruiter,contact315@example.com,+17898945189
7018dc09-0da4-4923-8b22-1bbcbf0d6799,Employer 0316,Consulting,IT Services,Medium,St. Louis,MO,USA,https://www.example316.com,https://www.linkedin.com/company/example-316,0,0,Hiring,Silver,Active,2025-06-10,Renee Moran,Recruiter,contact316@example.com,+15913601397
a3efe006-5c3c-47ac-936e-d432688153ab,Employer 0317,Finance,Banking,Small,New York,NY,USA,https://www.example317.com,https://www.linkedin.com/company/example-317,0,1,Donor,Silver,Inactive,2024-08-19,Jeremy Hubbard,Recruiter,contact317@example.com,+16123778724
126ab8e7-2d13-4b66-958a-0624fa0b1f0a,Employer 0318,Consulting,IT Services,Small,Hyderabad,,India,https://www.example318.com,https://www.linkedin.com/company/example-318,0,0,Mentorship,Silver,Inactive,2024-04-08,Patrick Sullivan,Recruiter,contact318@example.com,+19919148113
4affb7ec-7032-4eb7-ba40-77b628bef878,Employer 0319,Government,Public Sector,Enterprise,San Jose,CA,USA,https://www.example319.com,https://www.linkedin.com/company/example-319,0,0,Hiring,Bronze,Active,2023-07-09,Kathy Ramos,Recruiter,contact319@example.com,+16466843777
d3cbb0ae-2587-4d8e-9f76-d085ef9aa2ca,Employer 0320,Consulting,IT Services,Small,Seattle,WA,USA,https://www.example320.com,https://www.linkedin.com/company/example-320,0,0,Hiring,Silver,Prospect,2025-07-18,Matthew Turner,Recruiter,contact320@example.com,+14862981362
fdb9096a-943b-465a-a86a-ed3be0b0467d,Employer 0321,Retail,E-commerce,Small,Chicago,IL,USA,https://www.example321.com,https://www.linkedin.com/company/example-321,0,0,Sponsorship,Gold,Active,2025-04-16,John Price,Recruiter,contact321@example.com,+18408951886
67ee4b9d-d570-45ba-bcba-dbfc9b416926,Employer 0322,Manufacturing,Industrial,Medium,Austin,TX,USA,https://www.example322.com,https://www.linkedin.com/company/example-322,0,0,Mentorship,Silver,Prospect,2025-01-09,Frank Santos,Recruiter,contact322@example.com,+13878457208
a8d342f2-f106-4e4f-bcc1-cb8c7a2c44ed,Employer 0323,Government,Public Sector,Enterprise,Austin,TX,USA,https://www.example323.com,https://www.linkedin.com/company/example-323,0,1,Hiring,Silver,Prospect,2025-02-11,Manuel Brown,Recruiter,contact323@example.com,+14973555937
ffc9cf25-9bdf-4c8b-811c-2ac645798651,Employer 0324,Healthcare,Provider,Medium,San Jose,CA,USA,https://www.example324.com,https://www.linkedin.com/company/example-324,0,0,Sponsorship,Gold,Prospect,2024-11-01,Phillip York,Recruiter,contact324@example.com,+13792918285
bdb3c77d-1121-43d2-82f0-f29fb1087e7d,Employer 0325,Retail,E-commerce,Medium,Dallas,TX,USA,https://www.example325.com,https://www.linkedin.com/company/example-325,0,0,Mentorship,Silver,Inactive,2024-04-03,Cheryl Baker,Recruiter,contact325@example.com,+13438112669
8e5b79c5-5f84-4a0e-b42d-811c066d46ce,Employer 0326,Technology,Cloud/Software,Enterprise,Seattle,WA,USA,https://www.example326.com,https://www.linkedin.com/company/example-326,0,0,Academic,Bronze,Prospect,2024-02-08,Erik Wallace,Recruiter,contact326@example.com,+14532522986
0e799e99-ca2e-4ee9-9e03-977a4f2d5cab,Employer 0327,Government,Public Sector,Medium,Austin,TX,USA,https://www.example327.com,https://www.linkedin.com/company/example-327,0,1,Hiring,Gold,Inactive,2024-08-24,Jesse Smith,Recruiter,contact327@example.com,+18504476493
0e0655c3-a7e3-49b6-91bf-8cc6d28e5df6,Employer 0328,Retail,E-commerce,Large,Austin,TX,USA,https://www.example328.com,https://www.linkedin.com/company/example-328,0,0,Academic,Bronze,Prospect,2023-06-21,Samantha Duran,Recruiter,contact328@example.com,+19727555886
b0418423-1534-4ac7-b29b-69e239e53f3d,Employer 0329,Government,Public Sector,Medium,Seattle,WA,USA,https://www.example329.com,https://www.linkedin.com/company/example-329,0,0,Sponsorship,Silver,Inactive,2024-12-20,Kevin Rodriguez,Recruiter,contact329@example.com,+12677878039
8aba460d-7c08-4c35-8559-db2c3faa9bed,Employer 0330,Finance,Banking,Large,Hyderabad,,India,https://www.example330.com,https://www.linkedin.com/company/example-330,0,0,None,Gold,Active,2025-06-17,Brian Whitaker,Recruiter,contact330@example.com,+19668087436
142d8d7c-3260-4842-a1ff-a49b8f57c317,Employer 0331,Manufacturing,Industrial,Enterprise,Dallas,TX,USA,https://www.example331.com,https://www.linkedin.com/company/example-331,0,0,Sponsorship,Silver,Inactive,2023-09-18,Cindy Phillips,Recruiter,contact331@example.com,+16989396129
6391fef4-97fd-4350-87aa-90aaecd56ae7,Employer 0332,Finance,Banking,Enterprise,New York,NY,USA,https://www.example332.com,https://www.linkedin.com/company/example-332,0,0,Donor,Gold,Active,2024-05-06,Samantha Stevens,Recruiter,contact332@example.com,+15303113195
264a5b84-48c0-4cd4-a783-d693116571be,Employer 0333,Retail,E-commerce,Large,Austin,TX,USA,https://www.example333.com,https://www.linkedin.com/company/example-333,0,1,Mentorship,Silver,Active,2024-12-06,Andrea Buck,Recruiter,contact333@example.com,+14374529919
93d7d4e5-c789-49f6-9a72-ee7a14ca9dba,Employer 0334,Healthcare,Provider,Enterprise,New York,NY,USA,https://www.example334.com,https://www.linkedin.com/company/example-334,0,0,Donor,Gold,Inactive,2024-02-28,Lisa Scott,Recruiter,contact334@example.com,+18897485136
8b0b606b-a615-4ed5-ad11-66d986387eed,Employer 0335,Technology,Cloud/Software,Small,Austin,TX,USA,https://www.example335.com,https://www.linkedin.com/company/example-335,0,0,Donor,Gold,Inactive,2024-08-19,Aaron Phelps,Recruiter,contact335@example.com,+13025283598
332a84fc-0155-4741-b836-c844907f74e1,Employer 0336,Manufacturing,Industrial,Enterprise,Austin,TX,USA,https://www.example336.com,https://www.linkedin.com/company/example-336,0,0,Mentorship,Bronze,Prospect,2024-01-08,Yvonne Hicks,Recruiter,contact336@example.com,+13518175046
d55a1b61-f58f-438e-8513-58602cdf0b8b,Employer 0337,Government,Public Sector,Large,San Jose,CA,USA,https://www.example337.com,https://www.linkedin.com/company/example-337,0,1,None,Gold,Active,2025-05-03,James Garcia,Recruiter,contact337@example.com,+14756216507
eef5ed7b-bd81-4fcc-aa4f-7bcaeeec61a3,Employer 0338,Technology,Cloud/Software,Medium,Seattle,WA,USA,https://www.example338.com,https://www.linkedin.com/company/example-338,0,0,Academic,Gold,Prospect,2025-06-15,David Andrade,Recruiter,contact338@example.com,+18249787015
0ea67ee0-d718-427d-b299-65f6575773ad,Employer 0339,Finance,Banking,Enterprise,Dallas,TX,USA,https://www.example339.com,https://www.linkedin.com/company/example-339,0,0,Hiring,Silver,Inactive,2025-09-04,Christopher Carroll,Recruiter,contact339@example.com,+12925875302
38663572-1f94-4726-aef2-d13afc31d27a,Employer 0340,Finance,Banking,Enterprise,Hyderabad,,India,https://www.example340.com,https://www.linkedin.com/company/example-340,0,0,Donor,Silver,Prospect,2024-06-10,Melissa Oneill,Recruiter,contact340@example.com,+12914934669
3ac60f34-bd61-4002-b16c-ab5051709fef,Employer 0341,Manufacturing,Industrial,Large,Hyderabad,,India,https://www.example341.com,https://www.linkedin.com/company/example-341,0,0,Academic,Silver,Inactive,2023-09-18,Juan Collins,Recruiter,contact341@example.com,+15196485796
86794fcc-7491-4a70-b1b6-7a8308c71430,Employer 0342,Consulting,IT Services,Large,San Jose,CA,USA,https://www.example342.com,https://www.linkedin.com/company/example-342,0,0,None,Silver,Inactive,2025-04-15,Tara Shaw,Recruiter,contact342@example.com,+18076021111
5e0a4b0c-7b24-47f9-b71a-dda6c29463d5,Employer 0343,Government,Public Sector,Large,Chicago,IL,USA,https://www.example343.com,https://www.linkedin.com/company/example-343,0,1,Academic,Bronze,Active,2024-04-19,Michael Juarez,Recruiter,contact343@example.com,+17968214190
f72af4bf-fd4c-4951-817d-1055de3f3767,Employer 0344,Government,Public Sector,Enterprise,Seattle,WA,USA,https://www.example344.com,https://www.linkedin.com/company/example-344,0,0,Mentorship,Silver,Prospect,2025-07-30,Brianna Espinoza,Recruiter,contact344@example.com,+17652336306
f7052f7b-3eab-4ad9-91b9-c78782a4075e,Employer 0345,Government,Public Sector,Small,Dallas,TX,USA,https://www.example345.com,https://www.linkedin.com/company/example-345,0,0,Hiring,Silver,Inactive,2024-03-21,Fernando Crawford,Recruiter,contact345@example.com,+14917105533
bd77fb39-0476-492a-ac93-e0b9b8f28940,Employer 0346,Consulting,IT Services,Small,Austin,TX,USA,https://www.example346.com,https://www.linkedin.com/company/example-346,0,0,Sponsorship,Silver,Prospect,2023-08-26,Madison Mcgee,Recruiter,contact346@example.com,+18696214655
406c8936-b216-4eb8-ae53-90511388c72c,Employer 0347,Education,University,Small,San Jose,CA,USA,https://www.example347.com,https://www.linkedin.com/company/example-347,0,1,Academic,Gold,Prospect,2024-06-01,Laura Cummings,Recruiter,contact347@example.com,+18452591745
1aeb0144-4800-4097-a8db-e86b17bd3611,Employer 0348,Healthcare,Provider,Small,New York,NY,USA,https://www.example348.com,https://www.linkedin.com/company/example-348,0,0,Sponsorship,Gold,Active,2024-09-27,Matthew Hammond,Recruiter,contact348@example.com,+19439564933
ed155b14-30af-46f9-870d-68da40063b41,Employer 0349,Retail,E-commerce,Small,Dallas,TX,USA,https://www.example349.com,https://www.linkedin.com/company/example-349,0,0,Academic,Bronze,Prospect,2024-05-17,Andrea Allen,Recruiter,contact349@example.com,+15167122929
663c2d42-cebf-45dc-8de5-9b68a651be4a,Employer 0350,Technology,Cloud/Software,Large,Hyderabad,,India,https://www.example350.com,https://www.linkedin.com/company/example-350,0,0,Mentorship,Bronze,Inactive,2024-01-22,Nicholas Moore,Recruiter,contact350@example.com,+19618879509
3438a38d-7f4b-444f-88b9-fdf20b1e1687,Employer 0351,Consulting,IT Services,Large,San Jose,CA,USA,https://www.example351.com,https://www.linkedin.com/company/example-351,0,0,Hiring,Silver,Active,2025-02-02,Sandra Tucker,Recruiter,contact351@example.com,+15643571973
0c8d06a7-6d87-49c5-a2a5-b47fc13c3e10,Employer 0352,Government,Public Sector,Medium,St. Louis,MO,USA,https://www.example352.com,https://www.linkedin.com/company/example-352,0,0,Mentorship,Gold,Prospect,2024-09-09,Melissa Davenport,Recruiter,contact352@example.com,+12843923823
f34a4284-6fe1-4598-8f5c-5641fe3ef20b,Employer 0353,Education,University,Large,New York,NY,USA,https://www.example353.com,https://www.linkedin.com/company/example-353,0,1,Academic,Gold,Inactive,2025-04-19,Joann Porter,Recruiter,contact353@example.com,+12029945862
ae5118e5-b5ae-4bc9-8054-4a77e7445b8f,Employer 0354,Education,University,Medium,Austin,TX,USA,https://www.example354.com,https://www.linkedin.com/company/example-354,0,0,Academic,Silver,Active,2024-07-08,Cynthia Jones,Recruiter,contact354@example.com,+15917096086
db4c9409-bfa9-4af6-8cc5-00f4213d7561,Employer 0355,Technology,Cloud/Software,Enterprise,Dallas,TX,USA,https://www.example355.com,https://www.linkedin.com/company/example-355,0,0,None,Bronze,Inactive,2024-03-16,Alexander Jones,Recruiter,contact355@example.com,+14389537721
855e5012-b621-4157-8df6-83e644bd70d4,Employer 0356,Manufacturing,Industrial,Small,Dallas,TX,USA,https://www.example356.com,https://www.linkedin.com/company/example-356,0,0,Academic,Gold,Inactive,2023-07-05,Ryan Vaughn,Recruiter,contact356@example.com,+13659653207
34df9c9a-d19a-4d25-ad72-bcb3e65019e7,Employer 0357,Healthcare,Provider,Small,Hyderabad,,India,https://www.example357.com,https://www.linkedin.com/company/example-357,0,1,Donor,Gold,Prospect,2024-08-20,John Ray,Recruiter,contact357@example.com,+19379642156
93d85412-b719-4de8-b5e5-df36e8b0d559,Employer 0358,Manufacturing,Industrial,Medium,Dallas,TX,USA,https://www.example358.com,https://www.linkedin.com/company/example-358,0,0,Academic,Bronze,Inactive,2025-01-31,Dana Lewis,Recruiter,contact358@example.com,+18664104253
1c5245ae-1470-4e53-a9b5-35133f4ae4c0,Employer 0359,Technology,Cloud/Software,Enterprise,Austin,TX,USA,https://www.example359.com,https://www.linkedin.com/company/example-359,0,0,Academic,Bronze,Inactive,2023-10-28,Anthony Moore,Recruiter,contact359@example.com,+13133937811
9ddc3c52-4c60-4cef-abfa-dd4c09c440d9,Employer 0360,Technology,Cloud/Software,Small,Hyderabad,,India,https://www.example360.com,https://www.linkedin.com/company/example-360,0,0,Sponsorship,Bronze,Inactive,2023-09-24,Nicholas Thompson,Recruiter,contact360@example.com,+12102433181
48abdf9a-13b7-414d-8111-48499fdd9142,Employer 0361,Finance,Banking,Small,Austin,TX,USA,https://www.example361.com,https://www.linkedin.com/company/example-361,0,0,Mentorship,Gold,Active,2024-08-11,Shawn Prince,Recruiter,contact361@example.com,+17732997596
e267b444-9e7f-48eb-b9fd-f8f97fc05c40,Employer 0362,Retail,E-commerce,Medium,Dallas,TX,USA,https://www.example362.com,https://www.linkedin.com/company/example-362,0,0,Mentorship,Bronze,Prospect,2025-06-01,Rebecca Wyatt,Recruiter,contact362@example.com,+19455303867
f4f8dfc4-a95c-4712-9503-b030b2f14445,Employer 0363,Manufacturing,Industrial,Large,San Jose,CA,USA,https://www.example363.com,https://www.linkedin.com/company/example-363,0,1,Academic,Gold,Inactive,2025-04-14,Ryan Adams,Recruiter,contact363@example.com,+16987665010
1a0277fd-b8bc-4a0c-8ea3-af9be57f2581,Employer 0364,Consulting,IT Services,Large,Chicago,IL,USA,https://www.example364.com,https://www.linkedin.com/company/example-364,0,0,Mentorship,Silver,Prospect,2023-11-17,Michelle Rose,Recruiter,contact364@example.com,+15935855146
109b160b-70b2-450d-bd21-f6254ae5e64b,Employer 0365,Healthcare,Provider,Large,Dallas,TX,USA,https://www.example365.com,https://www.linkedin.com/company/example-365,0,0,Mentorship,Bronze,Inactive,2023-07-23,Matthew Horn,Recruiter,contact365@example.com,+16044922858
bc5dc48b-80cb-4b00-adf7-0064789e5206,Employer 0366,Manufacturing,Industrial,Large,Seattle,WA,USA,https://www.example366.com,https://www.linkedin.com/company/example-366,0,0,Academic,Bronze,Inactive,2025-09-03,Kevin Campbell,Recruiter,contact366@example.com,+19383714443
